#station_id r_mc scin_hg_tot_sig wcd_lg_tot_sig scin_hg_em_sig scin_hg_mu_sig wcd_lg_em_sig wcd_lg_mu_sig
5048 382.542 92822 67655 86977 4999 57729 9460
5048 382.542 76740 63242 69004 6789 49025 13738
5040 369.774 93542 71989 84622 8914 57814 13527
5040 369.774 102557 77867 94832 5491 67131 10262
5048 382.542 82815 64379 77683 4508 54328 9329
5040 369.774 106465 79886 100126 6124 61855 17882
5048 382.542 98113 69056 87884 7381 54071 14226
5040 369.774 110310 75638 107386 9508 60411 14754
5048 382.542 78626 61969 73235 5214 49262 12524
5040 369.774 93257 69404 85834 6631 55053 14035
5048 382.542 82565 59628 74655 6897 48061 11003
5040 369.774 109592 76929 98615 7940 63679 12570
5048 382.542 93559 73102 88819 5353 61427 10883
5040 369.774 109479 81451 104098 5407 71140 9735
5048 382.542 93675 64548 88871 2222 57122 7032
5040 369.774 99768 79898 93888 8067 64535 14970
5048 382.542 86693 67811 78993 7169 55161 12262
5040 369.774 96795 69851 86559 8911 55970 13474
5048 382.542 79184 67198 70255 8004 54164 12710
5040 369.774 114699 84409 101794 10755 71120 12856
5048 382.542 105737 79001 93477 8782 65145 13196
5040 369.774 101384 74877 90627 7922 60523 13789
5048 382.542 88104 65037 77976 9253 51044 13439
5040 369.774 120817 80712 115111 6613 71912 8564
5048 382.542 114605 70987 105393 7650 60884 9693
5048 382.542 82524 60708 73647 8942 47135 13069
5040 369.774 86584 63369 77523 6942 50915 12002
5040 369.774 113978 81084 105201 8862 65781 14651
5048 382.542 107593 77126 93566 11383 59459 17042
5040 369.774 93766 68528 84651 6034 57391 10983
5048 382.542 92858 65566 87676 4630 55645 9411
5040 369.774 95235 74615 87240 7533 61187 12771
5048 382.542 81395 61522 75924 5508 50741 10037
5040 369.774 109066 76942 104029 7544 64095 12390
5048 382.542 99323 66965 89431 8348 52953 13437
5040 369.774 103366 73393 95689 9078 60449 12210
5048 382.542 99202 68179 90905 7157 56489 11421
5040 369.774 100555 74504 92115 7104 60817 13371
5048 382.542 92625 69879 82887 7874 55133 14019
5040 369.774 98304 72175 91247 6982 60713 10962
5048 382.542 83268 60774 75456 7697 49959 10292
5040 369.774 99533 77850 92583 5528 64938 12500
5048 382.542 96833 71476 91103 5710 58650 12150
5040 369.774 110161 87978 101505 8683 74008 13628
5048 382.542 106585 76531 95642 8401 63801 12191
5040 369.774 87909 64786 78188 7689 52716 11650
5048 382.542 80308 62786 73105 7508 48634 13564
5040 369.774 100083 76389 91420 8165 61208 15081
5048 382.542 85773 69657 79730 4747 56514 12772
5040 369.774 106977 78034 97097 8952 61338 16100
5048 382.542 91849 69900 82386 10264 55480 14036
5040 369.774 91312 68688 85591 6401 53860 14272
5048 382.542 78573 59085 68171 10105 43576 15293
5040 369.774 105362 78787 109000 5426 66375 11695
5048 382.542 91245 65813 86336 4929 54483 10797
5040 369.774 110963 78832 100315 11279 64654 13478
5048 382.542 84239 66068 76021 7947 54341 11229
5040 369.774 89650 66119 76952 8785 53025 12690
5048 382.542 85408 65202 77487 8479 52588 12050
5040 369.774 101643 79778 94453 7539 65533 13671
5048 382.542 94126 68471 85576 8011 54900 12653
5040 369.774 87987 65090 77066 9353 51748 12786
5048 382.542 80279 54918 72917 5871 43769 10540
5040 369.774 108174 82967 103252 10833 64511 17990
5048 382.542 99188 70969 84938 8829 56022 14146
5040 369.774 86238 73588 76688 9046 58609 14719
5048 382.542 91556 66923 81246 7543 51764 14613
5040 369.774 103651 68778 95494 8244 55055 13215
5048 382.542 77330 58441 67540 6855 46871 11040
5040 369.774 94806 73206 89684 5080 62384 10640
5048 382.542 89091 62210 84710 3517 53380 8734
5040 369.774 103480 76660 96564 7715 60175 15915
5048 382.542 98639 75295 88559 9880 57349 17634
5040 369.774 116507 83679 105419 7884 69628 13276
5048 382.542 100099 69371 89130 7350 54308 14792
5048 382.542 60080 53568 53230 5705 41937 11218
5040 369.774 78605 66948 71633 4762 54989 11396
5040 369.774 118300 83529 110350 8682 67790 15031
5048 382.542 96202 71474 86350 8538 57845 12831
5040 369.774 111446 80411 102960 9136 64911 14663
5048 382.542 91806 70081 84554 6602 56353 13132
5040 369.774 116812 85003 109058 7390 69452 15176
5048 382.542 105416 75179 95671 9541 60640 13966
5040 369.774 88660 73989 80544 8227 59569 13816
5048 382.542 76004 62670 70179 6181 49937 12293
5040 369.774 99401 72385 90453 8985 56662 15168
5048 382.542 90696 63827 77877 10768 48522 14771
5040 369.774 98186 74840 88120 8750 61458 13052
5048 382.542 87808 78922 80126 7930 64061 14026
5040 369.774 108083 82427 104478 9439 65607 15909
5048 382.542 92012 69185 84921 5553 57068 11529
5040 369.774 99449 75703 92033 6577 61605 13361
5048 382.542 96116 71549 87257 5602 61686 9436
5040 369.774 110602 76530 99793 7788 64804 11338
5048 382.542 99070 72376 90439 8629 56738 14938
5040 369.774 110968 78912 109005 8344 64633 13776
5048 382.542 87348 67429 83212 3903 55764 11115
5040 369.774 121768 93427 118495 7214 79091 13939
5048 382.542 108024 73323 97311 8239 60545 12267
5040 369.774 94659 68373 87282 6341 56470 11332
5048 382.542 97283 63786 90176 7055 52027 11394
5040 369.774 86742 62712 79987 6534 51821 10770
5048 382.542 81646 56215 77010 4151 46554 9308
5040 369.774 121624 82796 115965 6902 70878 11272
5048 382.542 101503 70706 94551 4285 59363 10842
5040 369.774 90496 65218 81872 6163 53932 10837
5048 382.542 85813 62122 78917 6919 50387 11224
5040 369.774 99967 67278 93457 7867 55896 11051
5048 382.542 85120 62767 76036 7928 50057 12199
5040 369.774 106024 69447 96473 5581 58353 10639
5048 382.542 84993 61245 75247 9517 48939 12058
5040 369.774 110634 79821 99288 8883 66284 12872
5048 382.542 97761 68599 87662 10391 55235 12868
5040 369.774 120675 76634 114664 6861 65134 11110
5048 382.542 98411 71634 88492 6655 59262 11530
5040 369.774 92620 68969 85707 5474 58576 9664
5048 382.542 93303 62836 86945 6287 52590 9921
5040 369.774 93456 74020 83758 9523 59579 14130
5048 382.542 85832 63435 80801 4967 53267 9926
5040 369.774 104044 75011 95612 8216 59602 15094
5048 382.542 86734 61996 77316 7342 50366 11373
5040 369.774 97937 75396 89602 8063 63458 11648
5048 382.542 94294 72815 85798 7213 60901 11359

