#station_id r_mc scin_hg_tot_sig wcd_lg_tot_sig scin_hg_em_sig scin_hg_mu_sig wcd_lg_em_sig wcd_lg_mu_sig
5048 382.542 86273 71451 75587 8576 54105 16697
5040 369.774 109551 78936 101999 6555 65733 12572
5048 382.542 97005 64641 87595 7112 52086 11788
5040 369.774 92922 77613 80179 11864 61607 15851
5048 382.542 93616 63372 84338 8433 49222 13864
5040 369.774 113158 79879 109067 8230 65485 14220
5048 382.542 102218 77143 94835 6971 63614 12958
5040 369.774 122594 87636 118709 8144 71614 15759
5048 382.542 114809 77722 103610 8801 63432 13969
5040 369.774 104156 69305 94571 7817 55651 13327
5048 382.542 98169 68514 86890 9975 53768 14407
5040 369.774 105705 84684 97716 6416 70176 14690
5048 382.542 99545 75558 90061 8699 57780 17511
5040 369.774 110383 84848 101545 8373 65040 19238
5048 382.542 104378 79015 94061 9480 62670 15470
5040 369.774 104316 86485 90372 12537 64550 21014
5048 382.542 97614 69841 89839 6837 52465 17084
5040 369.774 92074 76230 82557 9494 61895 13888
5048 382.542 91737 67491 82374 9377 52195 14942
5040 369.774 101985 78863 89941 10575 63731 14749
5048 382.542 104593 70180 96065 6907 56336 13277
5040 369.774 103863 73898 93379 8895 56473 16854
5048 382.542 81624 61537 75548 6078 47501 13391
5040 369.774 109243 77873 104134 7847 66995 10596
5048 382.542 92356 67052 85220 5722 56153 10469
5040 369.774 85809 73645 77326 7146 58894 14103
5048 382.542 90962 67546 84915 7006 52425 14646
5040 369.774 97086 78774 86914 8999 61709 16554
5048 382.542 100811 76215 91513 9066 61636 14011
5040 369.774 122875 85017 111445 10526 69267 14912
5048 382.542 115534 78782 103743 10432 61698 16352
5040 369.774 103530 71204 93314 9021 58623 12253
5048 382.542 86982 67202 79993 6159 55036 11665
5040 369.774 101409 86586 93748 9965 66561 19381
5048 382.542 92918 79587 81332 9659 61664 17128
5040 369.774 118129 94904 105839 10772 73634 20698
5048 382.542 93586 75880 81356 10177 58426 16730
5040 369.774 107330 86566 101474 7279 68838 17139
5048 382.542 93058 73099 86279 5084 59257 13202
5040 369.774 91078 72305 83421 5793 59148 12460
5048 382.542 81967 63245 74438 6514 49381 13528
5040 369.774 94078 79019 85999 10175 60839 17709
5048 382.542 88885 67851 79247 9385 50213 17080
5040 369.774 103701 73761 92845 9726 59667 13839
5048 382.542 88207 65601 81258 6598 50644 14656
5040 369.774 111942 83577 104804 6699 69842 13141
5048 382.542 106443 79540 95913 9241 63933 15169
5040 369.774 102974 84662 92541 8898 68403 15817
5048 382.542 101937 80053 92099 8545 62402 17516
5040 369.774 105945 78670 96497 7664 65050 13033
5048 382.542 93714 69830 85884 6680 56944 12448
5040 369.774 100602 76581 94556 7720 60938 14939
5048 382.542 96282 73361 86724 9179 55477 17193
5040 369.774 111882 93332 100567 9749 77645 15150
5048 382.542 104353 80171 95223 8219 63452 16239
5040 369.774 109939 87727 100651 9404 70503 16255
5048 382.542 101434 78085 92912 8566 62512 14957
5040 369.774 109583 79532 100050 9271 65399 13426
5048 382.542 107266 74352 96716 9814 57068 16467
5040 369.774 81148 66606 72838 7805 49131 17157
5048 382.542 74111 55143 66184 6657 41363 13188
5040 369.774 100852 77649 92301 6676 64326 12905
5048 382.542 102128 73438 95333 6904 61200 11793
5040 369.774 92793 77459 84290 7202 63396 13747
5048 382.542 94204 69712 83692 9535 54812 14546
5040 369.774 102699 75994 95421 5968 63812 11935
5048 382.542 89075 71394 78747 9523 56464 14968
5040 369.774 117697 78432 109205 9088 66216 11847
5048 382.542 110826 72119 96412 10570 58900 13063
5048 382.542 98584 75447 88401 9984 57141 17580
5040 369.774 98003 77120 90236 7788 61602 14887
5040 369.774 117058 86930 102764 11305 67277 18809
5048 382.542 110483 81839 97308 13012 64751 16499
5040 369.774 120805 94115 109532 11258 75269 18430
5048 382.542 115223 82569 103512 13072 62777 18802
5040 369.774 109991 80149 106682 4496 69959 10239
5048 382.542 93716 67185 84335 5341 55681 11280
5040 369.774 99193 72982 90498 9484 58484 13775
5048 382.542 92161 63022 80607 9215 47973 14488
5040 369.774 90944 65815 82687 6214 56773 8401
5048 382.542 72999 66622 66848 4288 56650 9323
5040 369.774 106864 86267 94605 11355 67045 18022
5048 382.542 94469 74411 85035 8216 57588 16451
5040 369.774 101318 74680 95266 7172 59764 14376
5048 382.542 82731 64723 75418 7261 51035 13077
5040 369.774 88439 69725 82994 4615 54164 15047
5048 382.542 76982 62612 69403 6848 51464 10702
5040 369.774 102471 86853 95042 7899 70945 15272
5048 382.542 88383 62993 80629 6442 50564 11963
5040 369.774 122764 87773 113135 10800 72077 15019
5048 382.542 105543 75983 95324 7948 63117 12164
5040 369.774 100800 76898 94209 5567 62748 13858
5048 382.542 102917 67865 94520 6422 55134 11953
5040 369.774 115253 85188 104916 10607 69461 15462
5048 382.542 101038 72735 89277 7952 58157 14238
5040 369.774 105978 76753 97467 6665 61834 14368
5048 382.542 91299 68800 83969 7800 55955 12372
5040 369.774 89752 73795 79860 8101 55594 17443
5048 382.542 80398 64866 72955 7301 50074 14263
5040 369.774 115385 83680 106612 7641 69212 13944
5048 382.542 111655 83589 97332 13476 64243 18235
5040 369.774 114977 80081 105416 7163 66104 13284
5048 382.542 98033 71139 88087 8101 58183 12477
5040 369.774 86269 70004 76822 8837 53331 15952
5048 382.542 86191 63595 77046 8360 49160 14068
5040 369.774 121143 82460 110017 9368 66135 15679
5048 382.542 107050 79165 93638 12575 64125 14232
5040 369.774 98189 74769 86997 11331 56775 17120
5048 382.542 84051 68352 71421 10233 50687 17193
5040 369.774 84602 66163 75588 7359 51554 14444
5048 382.542 87958 67518 77692 7535 52596 14613
5040 369.774 102757 80784 96301 5524 65270 14839
5048 382.542 104888 74836 89082 11316 57771 16410
5040 369.774 118065 93224 106845 9333 73034 19322
5048 382.542 111868 85912 99391 11892 68604 16380
5040 369.774 108554 75894 99436 8038 60732 14710
5048 382.542 97857 70926 88151 8343 52736 17503
5040 369.774 115008 78375 110065 5693 67340 10530
5048 382.542 104901 71463 98967 5448 59703 11177
5040 369.774 106136 72538 96174 8002 58796 13542
5048 382.542 93752 70620 86500 7208 55661 14701
5040 369.774 102113 82047 93765 5341 66825 14500
5048 382.542 95085 71888 87604 7872 58120 13163
5040 369.774 98322 71201 90205 6312 58723 11904
5048 382.542 92017 63718 87714 4411 53632 9714

