#station_id r_mc scin_hg_tot_sig wcd_lg_tot_sig scin_hg_em_sig scin_hg_mu_sig wcd_lg_em_sig wcd_lg_mu_sig
5040 827.077 9288 6251 6095 3044 3713 2024
5048 775.415 9860 8597 6661 2101 5643 2487
5040 827.077 6751 6293 4932 1766 3142 2772
5048 775.415 9692 8112 5645 4043 3825 3870
5040 827.077 8537 5815 7213 1295 3323 2038
5048 775.415 8049 8203 6215 1696 4240 3460
5040 827.077 4923 3875 3393 1567 2223 1337
5048 775.415 8423 7359 7030 1022 4511 2488
5040 827.077 6142 6457 4564 1593 3030 2974
5048 775.415 8468 6649 6314 1944 3463 2739
5040 827.077 5762 6026 4609 627 3337 2221
5048 775.415 10143 7188 8839 1083 4607 2217
5040 827.077 4871 4184 3911 1011 2348 1478
5048 775.415 9579 6119 8293 1385 3669 2148
5040 827.077 6759 4038 5130 1813 2497 1168
5048 775.415 6962 5658 5755 1104 3304 1898
5040 827.077 6853 6652 5268 827 3578 2615
5048 775.415 8671 6305 7425 584 4323 1451
5040 827.077 8402 4482 4231 1179 2383 1753
5048 775.415 5790 7654 4317 1530 4148 3103
5040 827.077 8151 5535 5585 2338 3601 1388
5048 775.415 10225 6655 7567 2215 4421 1762
5040 827.077 8312 4622 6029 2269 2199 2135
5048 775.415 7447 6695 5654 1880 3347 2999
5040 827.077 7491 3490 6332 1305 2176 727
5048 775.415 8608 6110 5384 2064 3208 2444
5040 827.077 3303 4840 2685 637 2411 1938
5048 775.415 7422 6525 5342 1730 3800 2192
5040 827.077 5368 5343 4608 712 3702 1179
5048 775.415 8244 7296 6125 1145 4330 2548
5040 827.077 6265 4930 4821 980 3447 1141
5048 775.415 8509 6074 6514 1876 3606 2072
5048 775.415 9696 6933 6911 1362 4146 2270
5040 827.077 6577 6014 4993 1400 2944 2678
5040 827.077 6274 4970 4747 1671 2547 1984
5048 775.415 11175 6769 7828 1223 3855 2605
5040 827.077 6431 5230 3809 1731 2494 2438
5048 775.415 8131 8971 4635 2175 5222 3303
5040 827.077 8674 6663 6056 2593 4270 2074
5048 775.415 7313 9747 4316 2859 4214 4954
5040 827.077 5767 4342 3430 2295 2456 1478
5048 775.415 7700 7122 6178 1648 3975 2590
5040 827.077 3681 5301 2827 736 2818 2101
5048 775.415 7087 6609 6234 911 4751 1511
5040 827.077 10073 6649 9139 1052 3232 2934
5048 775.415 12077 7829 8402 3568 3729 3680
5040 827.077 9668 5517 5809 901 3023 2055
5048 775.415 8033 7912 5016 2351 4242 2896
5040 827.077 4197 3663 3690 493 2166 1142
5048 775.415 3135 4927 2309 633 2568 2004
5040 827.077 8500 6849 6752 1644 3951 2423
5048 775.415 11764 6524 9993 1141 3982 2102
