#station_id r_mc scin_hg_tot_sig wcd_lg_tot_sig scin_hg_em_sig scin_hg_mu_sig wcd_lg_em_sig wcd_lg_mu_sig
5048 775.415 4512 6448 3646 864 3831 2207
5040 827.077 4003 2986 3121 967 1698 1073
5048 775.415 6590 3612 6581 0 2499 889
5040 827.077 6293 4560 4966 1315 2586 1706
5048 775.415 8717 5552 5860 2952 2609 2555
5040 827.077 4592 3480 4126 261 2469 669
5048 775.415 8042 6461 5168 2807 3375 2784
5040 827.077 7211 4680 5909 1128 2648 1585
5048 775.415 6705 5345 5332 1293 3765 1093
5040 827.077 7144 4039 5574 606 2353 1241
5048 775.415 6124 4013 4205 1831 2477 1066
5040 827.077 4229 4004 2597 1477 2162 1400
5048 775.415 6538 6457 5266 1268 3808 2306
5040 827.077 6900 5409 5249 1536 2614 2481
5048 775.415 7119 6849 5391 1567 3466 2964
5040 827.077 5464 5180 4009 1466 3136 1715
5048 775.415 9619 7507 7243 2146 4711 2317
5040 827.077 5073 4335 4263 811 2263 1742
5048 775.415 7655 6783 4455 2903 3743 2608
5040 827.077 5838 3074 4775 575 2000 747
5048 775.415 6545 5277 5778 792 2941 1871
5040 827.077 6129 5351 3505 2439 2393 2420
5048 775.415 4800 5869 3723 955 3777 1742
5040 827.077 4203 3786 3098 895 2673 748
5048 775.415 7202 6762 6583 142 3732 2443
5040 827.077 6805 6730 4842 1907 3900 2357
5048 775.415 9682 9025 7041 654 4965 3516
5040 827.077 5374 4190 3972 1323 2343 1453
5048 775.415 7643 7891 5289 1927 4220 3375
5040 827.077 5544 4134 4425 1078 2598 1302
5048 775.415 7435 7663 4831 2286 3789 3537
5040 827.077 4928 4508 4270 715 2548 1627
5048 775.415 8494 7318 6785 867 4152 2676
5040 827.077 5002 4885 3080 1677 3605 1180
5048 775.415 6709 6775 5354 994 4109 2295
5040 827.077 8614 5490 7218 1368 2247 2879
5048 775.415 9520 6298 6599 2483 3642 2267
5040 827.077 6079 5623 5643 464 3218 1936
5048 775.415 8406 6215 5804 2745 3382 2587
5040 827.077 5719 5254 4402 1266 3953 1054
5048 775.415 4765 6211 3818 1134 3300 2530
5040 827.077 5363 5103 3704 1780 2575 2361
5048 775.415 4745 6770 3497 1080 4148 2239
5040 827.077 8571 6146 7056 1487 3153 2567
5048 775.415 9211 6558 7641 1405 4093 2023
5040 827.077 8626 5664 6676 2014 2754 2481
5048 775.415 6332 5674 4290 1225 3097 2298
5048 775.415 7558 6806 6615 1109 3641 2657
5040 827.077 8574 4444 6098 1769 2278 1841
5040 827.077 7071 4106 6237 775 2604 1019
5048 775.415 10487 7103 6205 3105 3868 2707
5040 827.077 5204 4757 3491 1602 2352 1908
5048 775.415 6678 8349 3212 3567 3574 4240
5040 827.077 5926 4184 5165 471 2533 1411
5048 775.415 6113 6200 4530 1556 3333 2530
5048 775.415 11580 5197 6162 5366 3030 1723
5040 827.077 2291 4385 1604 693 2588 1460
5040 827.077 5371 4053 4890 419 2685 1077
5048 775.415 9118 7311 7365 1627 3750 3168
5040 827.077 3760 5434 2993 777 3628 1568
5048 775.415 8133 4995 6603 1256 3111 1596
5040 827.077 5689 4669 4202 790 2882 1387
5048 775.415 8196 6785 6911 773 4089 2242
5040 827.077 6061 4070 4738 1432 1986 1807
5048 775.415 5824 5867 4489 1284 3576 1915
5040 827.077 4288 5431 2400 2024 2615 2533
5048 775.415 6178 7017 4031 1843 3631 2814
5040 827.077 4895 4101 4503 320 2449 1336
5048 775.415 8332 6133 5894 2296 2973 2915
5040 827.077 8171 5268 5255 2584 2052 2781
5048 775.415 6629 7207 5335 1311 4232 2453
5040 827.077 5920 4861 4769 1197 2827 1602
5048 775.415 8673 6240 6676 1109 3460 2384
5040 827.077 3789 5142 2646 1137 2568 2102
5048 775.415 7762 7362 4911 2677 4170 2751
5040 827.077 3714 3745 3430 346 2295 1289
5048 775.415 7163 6499 3997 3154 2841 3194
5040 827.077 4687 5355 3492 955 2302 2625
5048 775.415 5852 6689 4440 1591 3536 2787
5040 827.077 6363 5688 4804 1487 2860 2445
5048 775.415 9014 6267 7056 1846 4356 1509
5040 827.077 8749 4121 5722 750 2512 1234
5048 775.415 9090 7673 7297 1689 4437 2793
5040 827.077 6941 8132 3286 3098 2532 5108
5048 775.415 8647 6206 6502 1713 3327 2635
5040 827.077 7738 4523 6756 709 2272 1904
5048 775.415 8379 6212 6627 1236 3747 2128
5040 827.077 7974 6269 4467 2518 3399 2490
5048 775.415 7457 6934 4947 2515 3645 2937
5040 827.077 6898 4051 6042 676 2696 1099
5048 775.415 6337 4986 5018 1200 3345 1298
5040 827.077 8806 5195 7442 1327 2503 2305
5048 775.415 6834 5810 5837 850 3268 2096
5040 827.077 5874 4864 4485 1386 2117 2316
5048 775.415 8930 6187 7456 1156 3243 2549
5040 827.077 6140 4572 5120 1084 2397 1834
5048 775.415 8483 5971 5171 802 3148 2334
5040 827.077 3756 6275 2891 846 3253 2633
5048 775.415 6416 6866 4675 1780 4035 2352
5040 827.077 8610 5881 6294 2150 2544 2739
5048 775.415 6582 5271 5277 1204 3139 1768
5040 827.077 4731 4711 3018 1510 2640 1626
5048 775.415 7388 6540 5889 982 4318 1823
5040 827.077 7816 6534 4548 2788 3004 3079
5048 775.415 9217 5973 7047 2211 3322 2212
5040 827.077 8800 4851 6429 1913 2381 2078
5048 775.415 9285 7900 6474 2584 3487 4078
5040 827.077 6037 4915 4053 1799 3123 1366
5048 775.415 8681 7292 6289 2014 4429 2423
